CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
20136	BIOL	101	01	M	4.000	Concepts/Apps in Biology I	MWF	11:00 am-11:50 am	77	3	Heather Nicole Pritchard (P)	01/08-05/02	RHSC 121	 
20137	BIOL	101	02	M	4.000	Concepts/Apps in Biology I	TR	08:00 am-09:15 am	77	12	Margaret Elizabeth Grant Burton (P)	01/08-05/02	RHSC 121	 
20138	BIOL	101	03	M	4.000	Concepts/Apps in Biology I	TR	05:30 pm-06:45 pm	38	4	Walter Marshall Blair (P)	01/08-05/02	RHSC 121	 
20143	BIOL	101L	05	M	0.000	Concepts/Apps in Biology I Lab	M	01:31 pm-04:29 pm	24	1	Brian G Scholtens (P), Michelle M Jordan	01/08-05/02	LCTR 339	 
20141	BIOL	101L	07	M	0.000	Concepts/Apps in Biology I Lab	M	04:30 pm-07:30 pm	24	1	Brian G Scholtens (P), Janessy Frometa	01/08-05/02	LCTR 339	 
22315	BIOL	101L	09	M	0.000	Concepts/Apps in Biology I Lab	M	07:31 pm-10:30 pm	24	3	Brian G Scholtens (P), Michelle M Jordan	01/08-05/02	LCTR 339	 
20144	BIOL	101L	15	M	0.000	Concepts/Apps in Biology I Lab	T	01:31 pm-04:30 pm	24	3	Brian G Scholtens (P), Mark Parker Lehtonen	01/08-05/02	LCTR 339	 
22316	BIOL	101L	17	M	0.000	Concepts/Apps in Biology I Lab	T	04:31 pm-07:30 pm	24	2	Brian G Scholtens (P), Mark Parker Lehtonen	01/08-05/02	LCTR 339	 
20145	BIOL	101L	25	M	0.000	Concepts/Apps in Biology I Lab	W	01:31 pm-04:31 pm	24	1	Brian G Scholtens (P), Janessy Frometa	01/08-05/02	LCTR 339	 
20142	BIOL	101L	27	M	0.000	Concepts/Apps in Biology I Lab	W	04:30 pm-07:30 pm	24	3	Brian G Scholtens (P), Janessy Frometa	01/08-05/02	LCTR 339	 
24280	BIOL	101L	35	M	0.000	Concepts/Apps in Biology I Lab	R	01:31 pm-04:29 pm	24	5	Brian G Scholtens (P), Mark Parker Lehtonen	01/08-05/02	LCTR 339	 
20146	BIOL	102	01	M	4.000	Concepts/Apps in Biology II	MWF	09:00 am-09:50 am	77	1	Miranda Lynette McManus (P)	01/08-05/02	RHSC 121	 
20147	BIOL	102	02	M	4.000	Concepts/Apps in Biology II	MWF	01:00 pm-01:50 pm	77	-1	Miranda Lynette McManus (P)	01/08-05/02	RHSC 121	 
20148	BIOL	102	03	M	4.000	Concepts/Apps in Biology II	MW	05:30 pm-06:45 pm	77	30	Michael Douglas Arendt (P)	01/08-05/02	RHSC 123	 
20149	BIOL	102	04	M	4.000	Concepts/Apps in Biology II	TR	08:00 am-09:15 am	77	28	Kathleen Elizabeth Janech (P)	01/08-05/02	RHSC 123	 
20150	BIOL	102	05	M	4.000	Concepts/Apps in Biology II	TR	10:50 am-12:05 pm	77	2	Kathleen Elizabeth Janech (P)	01/08-05/02	RHSC 123	 
20154	BIOL	102L	03	M	0.000	Concepts/Apps in Biol II Lab	M	10:30 am-01:30 pm	24	1	Brian G Scholtens (P), Hope Wertz	01/08-05/02	LCTR 341	 
20155	BIOL	102L	05	M	0.000	Concepts/Apps in Biol II Lab	M	01:31 pm-04:29 pm	24	1	Brian G Scholtens (P), Hayley Mills DeHart	01/08-05/02	LCTR 341	 
20156	BIOL	102L	07	M	0.000	Concepts/Apps in Biol II Lab	M	04:30 pm-07:30 pm	0	0	Brian G Scholtens (P)	01/08-05/02	LCTR 341	 
20157	BIOL	102L	09	M	0.000	Concepts/Apps in Biol II Lab	M	07:31 pm-10:30 pm	24	2	Brian G Scholtens (P), Courtney Ann Heuring	01/08-05/02	LCTR 341	 
20158	BIOL	102L	11	M	0.000	Concepts/Apps in Biol II Lab	T	07:30 am-10:30 am	24	9	Brian G Scholtens (P), Lauren Hernandez-Rubio Senn	01/08-05/02	LCTR 341	 
20159	BIOL	102L	13	M	0.000	Concepts/Apps in Biol II Lab	T	10:31 am-01:30 pm	24	1	Brian G Scholtens (P), Lauren Hernandez-Rubio Senn	01/08-05/02	LCTR 341	 
20160	BIOL	102L	15	M	0.000	Concepts/Apps in Biol II Lab	T	01:31 pm-04:30 pm	24	3	Brian G Scholtens (P), Lauren Hernandez-Rubio Senn	01/08-05/02	LCTR 341	 
20161	BIOL	102L	17	M	0.000	Concepts/Apps in Biol II Lab	T	04:31 pm-07:30 pm	24	1	Brian G Scholtens (P), Hannah Bouchillon	01/08-05/02	LCTR 341	 
22318	BIOL	102L	19	M	0.000	Concepts/Apps in Biol II Lab	T	07:31 pm-10:30 pm	24	3	Brian G Scholtens (P), Hannah Bouchillon	01/08-05/02	LCTR 341	 
20162	BIOL	102L	23	M	0.000	Concepts/Apps in Biol II Lab	W	10:30 am-01:30 pm	24	3	Brian G Scholtens (P), Courtney Ann Heuring	01/08-05/02	LCTR 341	 
20163	BIOL	102L	25	M	0.000	Concepts/Apps in Biol II Lab	W	01:31 pm-04:30 pm	24	0	Brian G Scholtens (P), Taylor A. Shick	01/08-05/02	LCTR 341	 
20164	BIOL	102L	27	M	0.000	Concepts/Apps in Biol II Lab	W	04:31 pm-07:30 pm	24	0	Brian G Scholtens (P), Taylor A. Shick	01/08-05/02	LCTR 341	 
22319	BIOL	102L	29	M	0.000	Concepts/Apps in Biol II Lab	W	07:31 pm-10:30 pm	24	3	Brian G Scholtens (P), Taylor A. Shick	01/08-05/02	LCTR 341	 
20165	BIOL	102L	33	M	0.000	Concepts/Apps in Biol II Lab	R	10:30 am-01:30 pm	24	2	Brian G Scholtens (P), Hope Wertz	01/08-05/02	LCTR 341	 
22320	BIOL	102L	35	M	0.000	Concepts/Apps in Biol II Lab	R	01:31 pm-04:30 pm	24	1	Brian G Scholtens (P), Hope Wertz	01/08-05/02	LCTR 341	 
24281	BIOL	102L	43	M	0.000	Concepts/Apps in Biol II Lab	F	10:30 am-01:29 pm	24	15	Brian G Scholtens (P), Hayley Mills DeHart	01/08-05/02	LCTR 341	 
22321	BIOL	102L	45	M	0.000	Concepts/Apps in Biol II Lab	F	01:30 pm-04:30 pm	24	15	Brian G Scholtens (P), Hayley Mills DeHart	01/08-05/02	LCTR 341	 
20166	BIOL	111	01	M	3.000	Intro Cell Molec Biology	MWF	02:00 pm-02:50 pm	80	12	Heather Nicole Pritchard (P)	01/08-05/02	RHSC 121	 
20167	BIOL	111	02	M	3.000	Intro Cell Molec Biology	TR	05:30 pm-06:45 pm	40	7	Nora Beth Blair (P)	01/08-05/02	RHSC 123	 
21813	BIOL	111	03	M	3.000	Intro Cell Molec Biology	TR	12:15 pm-01:30 pm	80	-1	Erin Richard (P)	01/08-05/02	SSMB 129	 
20168	BIOL	111L	05	M	1.000	Intro to Cell and Mol Biol Lab	M	01:30 pm-04:30 pm	24	0	Brian G Scholtens (P), Janelle Johnson	01/08-05/02	RHSC 318	 
20169	BIOL	111L	07	M	1.000	Intro to Cell and Mol Biol Lab	M	04:31 pm-07:30 pm	24	1	Brian G Scholtens (P), Janelle Johnson	01/08-05/02	RHSC 318	 
22322	BIOL	111L	09	M	1.000	Intro to Cell and Mol Biol Lab	M	07:31 pm-10:30 pm	24	3	Brian G Scholtens (P), Janelle Johnson	01/08-05/02	RHSC 318	 
20170	BIOL	111L	15	M	1.000	Intro to Cell and Mol Biol Lab	T	01:31 pm-04:29 pm	24	1	Brian G Scholtens (P), Renaud Geslain	01/08-05/02	RHSC 318	 
22323	BIOL	111L	17	M	1.000	Intro to Cell and Mol Biol Lab	T	04:31 pm-07:30 pm	24	2	Brian G Scholtens (P), Wiley Nicholas Sinkus	01/08-05/02	RHSC 318	 
20171	BIOL	111L	25	M	1.000	Intro to Cell and Mol Biol Lab	W	01:30 pm-04:30 pm	24	1	Brian G Scholtens (P), Wiley Nicholas Sinkus	01/08-05/02	RHSC 318	 
22324	BIOL	111L	27	M	1.000	Intro to Cell and Mol Biol Lab	W	04:31 pm-07:30 pm	24	3	Brian G Scholtens (P), Wiley Nicholas Sinkus	01/08-05/02	RHSC 318	 
22325	BIOL	111L	35	M	1.000	Intro to Cell and Mol Biol Lab	R	01:31 pm-04:30 pm	24	1	Brian G Scholtens (P), Drew Jerome Lee Duckett	01/08-05/02	RHSC 318	 
20172	BIOL	112	01	M	3.000	Evolution, Form, and Function	MWF	08:00 am-08:50 am	80	30	Andrew J Clark (P)	01/08-05/02	RHSC 121	 
20173	BIOL	112	02	M	3.000	Evol, Form & Func Of Organisms	MWF	10:00 am-10:50 am	80	1	Andrew J Clark (P)	01/08-05/02	RHSC 121	 
20174	BIOL	112	03	M	3.000	Evol, Form & Func Of Organisms	MWF	10:00 am-10:50 am	80	17	Jean B Everett (P)	01/08-05/02	MYBK 100	 
20175	BIOL	112	04	M	3.000	Evol, Form & Func Of Organisms	TR	03:05 pm-04:20 pm	24	0	Melissa Hughes (P)	01/08-05/02	SSMB 129	 
20177	BIOL	112	06	M	3.000	LC 3: Life, The Universe, and Writing about Everything	TR	03:05 pm-04:20 pm	20	1	Melissa Hughes (P)	01/08-05/02	SSMB 129	Learning Community 3
23353	BIOL	112	08	M	3.000	Evol, Form & Func Of Organisms	TR	03:05 pm-04:20 pm	24	1	Melissa Hughes (P)	01/08-05/02	SSMB 129	 
21821	BIOL	112	09	M	3.000	Evol, Form & Func Of Organisms	TR	01:40 pm-02:55 pm	40	3	Margaret Elizabeth Grant Burton (P)	01/08-05/02	SSMB 138	 
21814	BIOL	112	10	M	3.000	Evol, Form and Func of Organis	TR	09:25 am-10:40 am	80	-3	Deborah A Bidwell (P)	01/08-05/02	RHSC 121	 
22355	BIOL	112	11	M	3.000	Evol, Form & Func Of Organisms	TBA	0	0	TBA	01/08-05/02	TBA	 
23354	BIOL	112	15	M	3.000	Evol, Form & Func Of Organisms	TR	03:05 pm-04:20 pm	0	0	Melissa Hughes (P)	01/08-05/02	SSMB 129	 
22326	BIOL	112	17	M	3.000	Evol, Form & Func Of Organisms	TR	03:05 pm-04:20 pm	24	2	Melissa Hughes (P)	01/08-05/02	SSMB 129	 
22331	BIOL	112	19	M	3.000	Evol, Form & Func Of Organisms	MWF	01:00 pm-01:50 pm	40	-4	Deborah A Bidwell (P)	01/08-05/02	RHSC 218	 
22332	BIOL	112	25	M	3.000	Evol, Form & Func Of Organisms	TBA	0	0	TBA	01/08-05/02	TBA	 
20176	BIOL	112	29	M	3.000	Evol, Form & Func Of Organisms	MW	05:30 pm-06:45 pm	40	15	William A Roumillat (P)	01/08-05/02	SSMB 138	 
21822	BIOL	112	43	M	3.000	Evol, Form & Func Of Organisms	TR	03:05 pm-04:20 pm	24	13	Melissa Hughes (P)	01/08-05/02	SSMB 129	 
23346	BIOL	112L	03	M	1.000	Evol, Form, Func Organisms Lab	M	10:30 am-01:30 pm	24	3	Brian G Scholtens (P), Ann Wassick	01/08-05/02	LCTR 340	 
20178	BIOL	112L	04	M	1.000	Evol, Form, Func Organisms Lab	M	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), Alec J Turner	01/08-05/02	LCTR 342	 
22334	BIOL	112L	06	M	1.000	LC 3: Life, The Universe, and Writing about Everything	M	01:31 pm-04:30 pm	20	1	Brian G Scholtens (P), Alec J Turner	01/08-05/02	LCTR 342	Learning Community 3
23713	BIOL	112L	08	M	1.000	Evol, Form, Func Organisms Lab	M	07:30 pm-10:30 pm	24	0	Brian G Scholtens (P), Robert Mehnert Edman	01/08-05/02	LCTR 340	 
20183	BIOL	112L	11	M	1.000	Evol, Form, Func Organisms Lab	T	07:30 am-10:30 am	24	1	Brian G Scholtens (P), Jessica Sarah Snyder	01/08-05/02	LCTR 340	 
20184	BIOL	112L	13	M	1.000	Evol, Form, Func Organisms Lab	T	10:31 am-01:30 pm	24	1	Brian G Scholtens (P), Elizabeth Anne Vinyard	01/08-05/02	LCTR 340	 
24265	BIOL	112L	14	M	1.000	Evol, Form, Func Organisms Lab	T	10:31 am-01:30 pm	24	2	Brian G Scholtens (P), Robin Lynn Frede	01/08-05/02	LCTR 342	 
20185	BIOL	112L	15	M	1.000	Evol, Form, Func Organisms Lab	T	01:31 pm-04:30 pm	24	0	Brian G Scholtens (P), Claire E Stegman	01/08-05/02	LCTR 340	 
22335	BIOL	112L	16	M	1.000	Evol, Form, Func Organisms Lab	T	01:31 pm-04:30 pm	24	0	Brian G Scholtens (P), Robin Lynn Frede	01/08-05/02	LCTR 342	 
20186	BIOL	112L	17	M	1.000	Evol, Form, Func Organisms Lab	T	04:31 pm-07:30 pm	24	2	Brian G Scholtens (P), Whitney L Heuring	01/08-05/02	LCTR 340	 
22336	BIOL	112L	19	M	1.000	Evol, Form, Func Organisms Lab	T	07:31 pm-10:30 pm	24	1	Brian G Scholtens (P), Claire E Stegman	01/08-05/02	LCTR 340	 
20187	BIOL	112L	23	M	1.000	Evol, Form, Func Organisms Lab	W	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), Jessica Sarah Snyder	01/08-05/02	LCTR 340	 
20188	BIOL	112L	25	M	1.000	Evol, Form, Func Organisms Lab	W	01:31 pm-04:30 pm	24	0	Brian G Scholtens (P), Jessica Sarah Snyder	01/08-05/02	LCTR 340	 
22337	BIOL	112L	26	M	1.000	Evol, Form, Func Organisms Lab	W	01:30 pm-04:30 pm	24	4	Brian G Scholtens (P), Rebecca Joy Balazs	01/08-05/02	LCTR 342	 
20189	BIOL	112L	27	M	1.000	Evol, Form, Func Organisms Lab	W	04:31 pm-07:30 pm	24	0	Brian G Scholtens (P), Robin Lynn Frede	01/08-05/02	LCTR 340	 
22338	BIOL	112L	29	M	1.000	Evol, Form, Func Organisms Lab	W	07:31 pm-10:30 pm	0	0	Brian G Scholtens (P)	01/08-05/02	LCTR 340	 
20190	BIOL	112L	33	M	1.000	Evol, Form, Func Organisms Lab	R	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), Christopher Mealey	01/08-05/02	LCTR 340	 
22339	BIOL	112L	35	M	1.000	Evol, Form, Func Organisms Lab	R	01:31 pm-04:30 pm	24	2	Brian G Scholtens (P), Elizabeth Anne Vinyard	01/08-05/02	LCTR 340	 
22340	BIOL	112L	36	M	1.000	Evol, Form, Func Organisms Lab	R	01:30 pm-04:30 pm	24	-1	Brian G Scholtens (P), Claire E Stegman	01/08-05/02	LCTR 342	 
20181	BIOL	112L	43	M	1.000	Evol, Form, Func Organisms Lab	F	10:30 am-01:30 pm	24	14	Brian G Scholtens (P), Whitney L Heuring	01/08-05/02	LCTR 340	 
23852	BIOL	112L	44	M	1.000	Evol, Form, Func Organisms Lab	F	10:30 am-01:30 pm	24	16	Brian G Scholtens (P), Christopher Mealey	01/08-05/02	LCTR 342	 
22341	BIOL	112L	45	M	1.000	Evol, Form, Func Organisms Lab	F	01:31 pm-04:30 pm	24	4	Brian G Scholtens (P), Christopher Mealey	01/08-05/02	LCTR 340	 
22342	BIOL	112L	46	M	1.000	Evol, Form, Func Organisms Lab	F	01:31 pm-04:30 pm	24	4	Brian G Scholtens (P), Rebecca Joy Balazs	01/08-05/02	LCTR 342	 
20191	BIOL	201	01	M	4.000	Human Physiology	MWF	10:00 am-10:50 am	144	3	Jason T Vance (P)	01/08-05/02	PHYM 101	 
20192	BIOL	201L	01	M	0.000	Human Physiology Lab	T	08:00 am-10:59 am	24	0	Eric J McElroy (P)	01/08-05/02	RHSC 223	 
20193	BIOL	201L	02	M	0.000	Human Physiology Lab	T	11:00 am-01:59 pm	24	2	Eric J McElroy (P)	01/08-05/02	RHSC 223	 
20194	BIOL	201L	03	M	0.000	Human Physiology Lab	T	02:00 pm-04:59 pm	24	0	Eric J McElroy (P)	01/08-05/02	RHSC 223	 
20195	BIOL	201L	04	M	0.000	Human Physiology Lab	F	11:00 am-01:59 pm	24	0	Norma Juliana Salcedo (P)	01/08-05/02	RHSC 223	 
20196	BIOL	201L	05	M	0.000	Human Physiology Lab	F	02:00 pm-04:59 pm	24	1	Norma Juliana Salcedo (P)	01/08-05/02	RHSC 223	 
24204	BIOL	201L	06	M	0.000	Human Physiology Lab	M	06:00 pm-09:00 pm	24	0	Margaret Elizabeth Grant Burton (P)	01/08-05/02	RHSC 223	 
20197	BIOL	202	01	M	4.000	Human Anatomy	TR	08:00 am-09:15 am	144	28	Peyre G Pringle (P)	01/08-05/02	SSMB 129	 
20198	BIOL	202L	01	M	0.000	Human Anatomy Lab	M	11:00 am-01:55 pm	23	5	Peyre G Pringle (P)	01/08-05/02	RHSC 227	 
20199	BIOL	202L	02	M	0.000	Human Anatomy Lab	M	02:00 pm-04:55 pm	23	3	Jane Price Ellis (P)	01/08-05/02	RHSC 227	 
20200	BIOL	202L	03	M	0.000	Human Anatomy Lab	T	11:00 am-01:55 pm	23	5	Jane Price Ellis (P)	01/08-05/02	RHSC 227	 
20201	BIOL	202L	04	M	0.000	Human Anatomy Lab	T	02:00 pm-04:55 pm	24	4	Jane Price Ellis (P)	01/08-05/02	RHSC 227	 
20202	BIOL	202L	05	M	0.000	Human Anatomy Lab	W	11:00 am-01:55 pm	22	7	Jane Price Ellis (P)	01/08-05/02	RHSC 227	 
24201	BIOL	202L	06	M	0.000	Human Anatomy Lab	W	02:00 pm-04:55 pm	23	-1	Jane Price Ellis (P)	01/08-05/02	RHSC 227	 
20203	BIOL	204	01	M	3.000	Man and the Environment	MWF	09:00 am-09:50 am	24	5	David R Wiseman (P)	01/08-05/02	RHSC 204	 
20204	BIOL	211	01	M	4.000	Biodiversity,Ecology,Conserv B	MWF	11:00 am-11:50 am	20	3	Courtney J Murren (P)	01/08-05/02	RHSC 218	 
20206	BIOL	211	02	M	4.000	Biodiversity,Ecology,Conserv B	MWF	09:00 am-09:50 am	20	1	Dougald Archibald McCallum (P)	01/08-05/02	SSMB 138	 
20207	BIOL	211	03	M	4.000	Biodiversity,Ecology,Conserv B	MW	05:30 pm-06:45 pm	20	1	Nora Beth Blair (P)	01/08-05/02	RHSC 218	 
20205	BIOL	211	04	M	4.000	Biodiversity,Ecology,Conserv B	MWF	11:00 am-11:50 am	20	2	Courtney J Murren (P)	01/08-05/02	RHSC 218	 
20208	BIOL	211	05	M	4.000	Biodiversity,Ecology,Conserv B	TR	08:00 am-09:15 am	20	6	Erik Sotka (P)	01/08-05/02	RHSC 218	 
21893	BIOL	211	06	M	4.000	Biodiversity,Ecology,Conserv B	TR	08:00 am-09:15 am	20	7	Erik Sotka (P)	01/08-05/02	RHSC 218	 
20209	BIOL	211D	01	M	0.000	Biodiv, Ecol, Cons Biol Discus	M	02:00 pm-05:00 pm	20	3	Courtney J Murren (P)	01/08-05/02	RHSC 301	 
20211	BIOL	211D	02	M	0.000	Biodiv, Ecol, Cons Biol Discus	W	11:00 am-01:55 pm	20	1	Dougald Archibald McCallum (P)	01/08-05/02	RHSC 301	 
20212	BIOL	211D	03	M	0.000	Biodiv, Ecol, Cons Biol Discus	W	07:00 pm-10:00 pm	20	1	Nora Beth Blair (P)	01/08-05/02	RHSC 301	 
20210	BIOL	211D	04	M	0.000	Biodiv, Ecol, Cons Biol Discus	T	02:00 pm-05:00 pm	20	2	Courtney J Murren (P)	01/08-05/02	RHSC 301	 
20213	BIOL	211D	05	M	0.000	Biodiv, Ecol, Cons Biol Discus	T	09:30 am-12:30 pm	20	6	Erik Sotka (P)	01/08-05/02	RHSC 301	 
21894	BIOL	211D	06	M	0.000	Biodiv, Ecol, Cons Biol Discus	R	09:30 am-12:30 pm	20	7	Erik Sotka (P)	01/08-05/02	RHSC 301	 
