CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
10076	BIOL	101	04	M	4.000	Concepts/Apps in Biolo	MWF	12:00 pm-12:50 pm	80	0	Bridget Joan Piculell (P)	08/21-12/12	RITA 101	 
10077	BIOL	101	05	M	4.000	Concepts/Apps in Biology I	TR	01:40 pm-02:55 pm	74	4	Farahdiba Jafri (P)	08/21-12/12	RITA 154	 
10078	BIOL	101	06	M	4.000	Concepts/Apps in Biology I	TR	03:05 pm-04:20 pm	80	1	Farahdiba Jafri (P)	08/21-12/12	SSMB 129	 
14179	BIOL	101	07	M	4.000	Concepts/Apps in Biology I	MWF	02:00 pm-02:50 pm	24	2	Courtney Elizabeth Gerstenmaier Felton (P)	08/21-12/12	RITA 154	 
10080	BIOL	101L	05	M	0.000	Concepts/Apps in Biology I Lab	M	01:35 pm-04:35 pm	24	0	Brian G Scholtens (P), John S Peters , Jessica Ramirez	08/21-12/12	LCTR 339	 
10088	BIOL	101L	07	M	0.000	Concepts/Apps in Biology I Lab	M	04:35 pm-07:35 pm	24	0	Brian G Scholtens (P), John S Peters , Jessica Ramirez	08/21-12/12	LCTR 339	 
10081	BIOL	101L	11	M	0.000	Concepts/Apps in Biology I Lab	T	07:30 am-10:30 am	24	3	Brian G Scholtens (P), Maggie Jean McCabe , John S Peters	08/21-12/12	LCTR 339	 
10082	BIOL	101L	13	M	0.000	Concepts/Apps in Biology I Lab	T	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), Maggie Jean McCabe , John S Peters	08/21-12/12	LCTR 339	 
10083	BIOL	101L	17	M	0.000	Concepts/Apps in Biology I Lab	T	04:35 pm-07:35 pm	24	2	Brian G Scholtens (P), John S Peters , Jessica Ramirez	08/21-12/12	LCTR 339	 
14180	BIOL	101L	19	M	0.000	Concepts/Apps in Biology I Lab	T	07:35 pm-10:35 pm	24	3	Brian G Scholtens (P), Maggie Jean McCabe , John S Peters	08/21-12/12	LCTR 339	 
10084	BIOL	101L	25	M	0.000	Concepts/Apps in Biology I Lab	W	01:35 pm-04:35 pm	24	0	Brian G Scholtens (P), David Alexander Klett , John S Peters	08/21-12/12	LCTR 339	 
10090	BIOL	101L	27	M	0.000	Concepts/Apps in Biology I Lab	W	04:35 pm-07:35 pm	24	1	Brian G Scholtens (P), David Alexander Klett , John S Peters	08/21-12/12	LCTR 339	 
11389	BIOL	101L	31	M	0.000	Concepts/Apps in Biology I Lab	R	07:30 am-10:30 am	24	4	Brian G Scholtens (P), Jessica Lynn Karan , John S Peters	08/21-12/12	LCTR 339	 
10086	BIOL	101L	33	M	0.000	Concepts/Apps in Biology I Lab	R	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), Jessica Lynn Karan , John S Peters	08/21-12/12	LCTR 339	 
10087	BIOL	101L	35	M	0.000	Concepts/Apps in Biology I Lab	R	01:35 pm-04:35 pm	24	0	Brian G Scholtens (P), David Alexander Klett , John S Peters	08/21-12/12	LCTR 339	 
10091	BIOL	102	01	M	4.000	Concepts/Apps in Biology II	TR	12:15 pm-01:30 pm	120	8	Miranda Lynette McManus (P)	08/21-12/12	RITA 101	 
10092	BIOL	102	02	M	4.000	Concepts/Apps in Biology II	MWF	03:00 pm-03:50 pm	48	1	Jessica Alice McCoy (P)	08/21-12/12	RITA 154	 
13876	BIOL	102L	01	M	0.000	Concepts/Apps in Biol II Lab	M	10:30 am-01:30 pm	24	0	Brian G Scholtens (P), John S Peters , Sarah Patrice Wolfe	08/21-12/12	LCTR 341	 
10094	BIOL	102L	05	M	0.000	Concepts/Apps in Biol II Lab	M	01:35 pm-04:35 pm	24	4	Brian G Scholtens (P), John S Peters , Nicholas Scott Strait	08/21-12/12	LCTR 341	 
10096	BIOL	102L	07	M	0.000	Concepts/Apps in Biol II Lab	M	04:35 pm-07:35 pm	24	1	Brian G Scholtens (P), John S Peters , Nicholas Scott Strait	08/21-12/12	LCTR 341	 
10098	BIOL	102L	17	M	0.000	Concepts/Apps in Biol II Lab	T	04:35 pm-07:35 pm	24	0	Brian G Scholtens (P), John S Peters , Sarah Patrice Wolfe	08/21-12/12	LCTR 341	 
11941	BIOL	102L	23	M	0.000	Concepts/Apps in Biol II Lab	W	10:30 am-01:30 pm	24	2	Brian G Scholtens (P), Anthony Thomas Galavotti , John S Peters	08/21-12/12	LCTR 341	 
10095	BIOL	102L	25	M	0.000	Concepts/Apps in Biol II Lab	W	01:35 pm-04:35 pm	24	1	Brian G Scholtens (P), Jessica Marie Daly , John S Peters	08/21-12/12	LCTR 341	 
10099	BIOL	102L	27	M	0.000	Concepts/Apps in Biol II Lab	W	04:35 pm-07:35 pm	24	1	Brian G Scholtens (P), Jessica Marie Daly , John S Peters	08/21-12/12	LCTR 341	 
10100	BIOL	111	01	M	3.000	Intro Cell Molec Biology	MWF	10:00 am-10:50 am	120	17	Deborah A Bidwell (P)	08/21-12/12	RITA 101	 
10101	BIOL	111	02	M	3.000	Intro Cell Molec Biology	TR	10:50 am-12:05 pm	16	3	Kathleen Elizabeth Janech (P)	08/21-12/12	RITA 101	Learning Community 3A
10102	BIOL	111	03	M	3.000	Intro Cell Molec Biology	TR	01:40 pm-02:55 pm	120	14	Heather E Fullerton (P), Seth G Pritchard	08/21-12/12	RITA 101	 
13631	BIOL	111	04	M	3.000	LC 7A: Gateway to Neuroscience	MWF	02:00 pm-02:50 pm	18	1	Christopher A Korey (P)	08/21-12/12	RITA 152	Learning Community 7A
13556	BIOL	111	05	M	3.000	Intro Cell Molec Biology	TR	10:50 am-12:05 pm	13	1	Kathleen Elizabeth Janech (P)	08/21-12/12	RITA 101	Learning Community 3B
13634	BIOL	111	06	M	3.000	Intro Cell Molec Biology	MWF	02:00 pm-02:50 pm	20	0	Christopher A Korey (P)	08/21-12/12	RITA 152	Learning Community 7B
13762	BIOL	111	07	M	3.000	Intro Cell Molec Biology	MWF	03:00 pm-03:50 pm	15	0	Christopher A Korey (P)	08/21-12/12	RITA 152	Learning Community 15B
13656	BIOL	111	08	M	3.000	Intro Cell Molec Biology	MWF	03:00 pm-03:50 pm	0	-13	Christopher A Korey (P)	08/21-12/12	RITA 152	Learning Community 14 and SPECTRA Course
